timestamp,node,latency,action,cpu,ram,tx,rx,instances
1605182958050962944,10.0.1.125,386.0,move_up,19.13,46.03982499999999,383504.0,204660.0,3
1605182958190490112,10.0.1.122,367.0,move_up,19.319999999999997,46.0434,266760.0,146170.0,3
1605182959475668992,10.0.1.125,376.0,move_up,19.73,46.042300000000004,257011.0,146839.0,3
1605182959622246912,10.0.1.122,374.0,move_up,19.73,46.042300000000004,257011.0,146839.0,3
1605182960919058944,10.0.1.125,377.0,move_up,19.763333333333335,46.0425,258445.0,147731.0,3
1605182961050923008,10.0.1.122,376.0,move_up,20.515,46.042575,379264.0,206681.0,3
1605182962329710848,10.0.1.125,357.0,move_up,20.695,46.041725,398715.0,207142.0,3
1605182962480624896,10.0.1.122,377.0,move_up,20.003333333333334,46.04136666666667,277896.0,148192.0,3
1605182963759089920,10.0.1.125,376.0,move_up,17.353333333333335,46.05433333333334,254600.0,144859.0,3
1605182963894846976,10.0.1.122,365.0,move_up,17.353333333333335,46.05433333333334,254600.0,144859.0,3
1605182965191224064,10.0.1.125,389.0,move_up,17.333333333333332,46.173966666666665,273525.0,151503.0,3
1605182965330480128,10.0.1.122,390.0,move_up,17.255,46.480774999999994,400930.0,214356.0,3
1605182966589592064,10.0.1.125,378.0,move_up,52.54,48.09276666666667,287976.0,159754.0,3
1605182966774071040,10.0.1.122,396.0,move_up,72.56,48.288466666666665,279477.0,160625.0,3
1605182968050023936,10.0.1.125,388.0,move_up,86.2825,47.951499999999996,396542.0,217624.0,3
1605182968231825152,10.0.1.122,406.0,move_up,89.34999999999998,47.939233333333334,277636.0,153900.0,3
1605182969551814912,10.0.1.125,416.0,move_up,97.00333333333333,48.6569,358257.0,162418.0,3
1605182969661798912,10.0.1.122,407.0,move_up,97.00333333333333,48.6569,358257.0,162418.0,3
1605182971052798976,10.0.1.125,430.0,move_up,97.96,50.87766666666667,294912.0,194256.0,3
